-3
-4
-7
-8
-11
-19
-43
-67
-163
-15
-20
-24
-35
-40
-51
-52
-88
-91
-115
-123
-148
-187
-232
-235
-267
-403
-427
-23
-31
-59
-83
-107
-139
-211
-283
-307
-331
-379
-499
-547
-643
-883
-907
-39
-55
-56
-68
-84
-120
-132
-136
-155
-168
-184
-195
-203
-219
-228
-259
-280
-291
-292
-312
-323
-328
-340
-355
-372
-388
-408
-435
-483
-520
-532
-555
-568
-595
-627
-667
-708
-715
-723
-760
-763
-772
-795
-955
-1003
-1012
-1027
-1227
-1243
-1387
-1411
-1435
-1507
-1555
-47
-79
-103
-127
-131
-179
-227
-347
-443
-523
-571
-619
-683
-691
-739
-787
-947
-1051
-1123
-1723
-1747
-1867
-2203
-2347
-2683
-87
-104
-116
-152
-212
-244
-247
-339
-411
-424
-436
-451
-472
-515
-628
-707
-771
-808
-835
-843
-856
-1048
-1059
-1099
-1108
-1147
-1192
-1203
-1219
-1267
-1315
-1347
-1363
-1432
-1563
-1588
-1603
-1843
-1915
-1963
-2227
-2283
-2443
-2515
-2563
-2787
-2923
-3235
-3427
-3523
-3763
-71
-151
-223
-251
-463
-467
-487
-587
-811
-827
-859
-1163
-1171
-1483
-1523
-1627
-1787
-1987
-2011
-2083
-2179
-2251
-2467
-2707
-3019
-3067
-3187
-3907
-4603
-5107
-5923
-95
-111
-164
-183
-248
-260
-264
-276
-295
-299
-308
-371
-376
-395
-420
-452
-456
-548
-552
-564
-579
-580
-583
-616
-632
-651
-660
-712
-820
-840
-852
-868
-904
-915
-939
-952
-979
-987
-995
-1032
-1043
-1060
-1092
-1128
-1131
-1155
-1195
-1204
-1240
-1252
-1288
-1299
-1320
-1339
-1348
-1380
-1428
-1443
-1528
-1540
-1635
-1651
-1659
-1672
-1731
-1752
-1768
-1771
-1780
-1795
-1803
-1828
-1848
-1864
-1912
-1939
-1947
-1992
-1995
-2020
-2035
-2059
-2067
-2139
-2163
-2212
-2248
-2307
-2308
-2323
-2392
-2395
-2419
-2451
-2587
-2611
-2632
-2667
-2715
-2755
-2788
-2827
-2947
-2968
-2995
-3003
-3172
-3243
-3315
-3355
-3403
-3448
-3507
-3595
-3787
-3883
-3963
-4123
-4195
-4267
-4323
-4387
-4747
-4843
-4867
-5083
-5467
-5587
-5707
-5947
-6307
-199
-367
-419
-491
-563
-823
-1087
-1187
-1291
-1423
-1579
-2003
-2803
-3163
-3259
-3307
-3547
-3643
-4027
-4243
-4363
-4483
-4723
-4987
-5443
-6043
-6427
-6763
-6883
-7723
-8563
-8803
-9067
-10627
-119
-143
-159
-296
-303
-319
-344
-415
-488
-611
-635
-664
-699
-724
-779
-788
-803
-851
-872
-916
-923
-1115
-1268
-1384
-1492
-1576
-1643
-1684
-1688
-1707
-1779
-1819
-1835
-1891
-1923
-2152
-2164
-2363
-2452
-2643
-2776
-2836
-2899
-3028
-3091
-3139
-3147
-3291
-3412
-3508
-3635
-3667
-3683
-3811
-3859
-3928
-4083
-4227
-4372
-4435
-4579
-4627
-4852
-4915
-5131
-5163
-5272
-5515
-5611
-5667
-5803
-6115
-6259
-6403
-6667
-7123
-7363
-7387
-7435
-7483
-7627
-8227
-8947
-9307
-10147
-10483
-13843
-167
-271
-659
-967
-1283
-1303
-1307
-1459
-1531
-1699
-2027
-2267
-2539
-2731
-2851
-2971
-3203
-3347
-3499
-3739
-3931
-4051
-5179
-5683
-6163
-6547
-7027
-7507
-7603
-7867
-8443
-9283
-9403
-9643
-9787
-10987
-13003
-13267
-14107
-14683
-15667
-231
-255
-327
-356
-440
-516
-543
-655
-680
-687
-696
-728
-731
-744
-755
-804
-888
-932
-948
-964
-984
-996
-1011
-1067
-1096
-1144
-1208
-1235
-1236
-1255
-1272
-1336
-1355
-1371
-1419
-1464
-1480
-1491
-1515
-1547
-1572
-1668
-1720
-1732
-1763
-1807
-1812
-1892
-1955
-1972
-2068
-2091
-2104
-2132
-2148
-2155
-2235
-2260
-2355
-2387
-2388
-2424
-2440
-2468
-2472
-2488
-2491
-2555
-2595
-2627
-2635
-2676
-2680
-2692
-2723
-2728
-2740
-2795
-2867
-2872
-2920
-2955
-3012
-3027
-3043
-3048
-3115
-3208
-3252
-3256
-3268
-3304
-3387
-3451
-3459
-3592
-3619
-3652
-3723
-3747
-3768
-3796
-3835
-3880
-3892
-3955
-3972
-4035
-4120
-4132
-4147
-4152
-4155
-4168
-4291
-4360
-4411
-4467
-4531
-4552
-4555
-4587
-4648
-4699
-4708
-4755
-4771
-4792
-4795
-4827
-4888
-4907
-4947
-4963
-5032
-5035
-5128
-5140
-5155
-5188
-5259
-5299
-5307
-5371
-5395
-5523
-5595
-5755
-5763
-5811
-5835
-6187
-6232
-6235
-6267
-6283
-6472
-6483
-6603
-6643
-6715
-6787
-6843
-6931
-6955
-6963
-6987
-7107
-7291
-7492
-7555
-7683
-7891
-7912
-8068
-8131
-8155
-8248
-8323
-8347
-8395
-8787
-8827
-9003
-9139
-9355
-9523
-9667
-9843
-10003
-10603
-10707
-10747
-10795
-10915
-11155
-11347
-11707
-11803
-12307
-12643
-14443
-15163
-15283
